date,Tmax,Tmin,Tmean,Tdew_mean,RH_mean,RH_min,RH_max,Rs_mean_Wm2,Rs_max_Wm2,Precip_mm,Wind_mean_ms,Wind_max_ms,UV_max,Heat_index_max,DTR,Rs_MJm2,Tmean_minmax,Ra_MJm2,ET0_Harg,ET0_PM,ET0,GDD_10,CDD_30,qc_Tmax_missing,qc_Rs_missing,qc_any_gap,year
1/18/2019,26.4,16.8,21.29791667,15.80833333,72,53,87,154.1041667,648,0,0.966666667,19.3,7.1,26.4,9.6,13.3146,21.6,41.32712794,11.60365744,2.959705333,2.959705333,11.6,0,0,0,0,2019
1/19/2019,27.3,16.8,21.83541667,16.43333333,72.60416667,52,85,208.375,768,0,1.433333333,19.3,8.4,27.5,10.5,18.0036,22.05,41.30082028,12.26618438,3.774837614,3.774837614,12.05,0,0,0,0,2019
1/20/2019,26.9,19.1,22.37291667,17.15,73.4375,52,88,239.3125,809,0,2.272916667,22.5,8.9,27.1,7.8,20.6766,23,41.27310892,10.81689176,4.337682399,4.337682399,13,0,0,0,0,2019
1/21/2019,26.9,19.6,22.75625,17.32291667,72.25,57,86,223.5208333,809,0,2.066666667,22.5,9,27.2,7.3,19.3122,23.25,41.24396283,10.52114036,4.190769536,4.190769536,13.25,0,0,0,0,2019
1/22/2019,27.9,19.6,23.275,17.41875,70.58333333,54,87,203.3958333,803,0,1.935416667,22.5,10.3,28.4,8.3,17.5734,23.75,41.21335072,11.34686363,4.035898341,4.035898341,13.75,0,0,0,0,2019
1/23/2019,27.3,17.4,21.99791667,17.14583333,75.375,54,91,232.5833333,837,0,1.766666667,20.9,10,27.6,9.9,20.0952,22.35,41.18124108,11.96548795,4.075142713,4.075142713,12.35,0,0,0,0,2019
1/24/2019,28.9,17.3,22.56041667,17.10833333,72.6875,51,86,251.75,835,0,1.933333333,22.5,10.1,29.7,11.6,21.7512,23.1,41.14760223,13.18331629,4.465479701,4.465479701,13.1,0,0,0,0,2019
1/25/2019,27.3,18.4,22.42708333,17.45625,74.20833333,58,86,222.3541667,826,0,2,20.9,10.1,27.8,8.9,19.2114,22.85,41.11240242,11.46716984,4.056561666,4.056561666,12.85,0,0,0,0,2019
1/26/2019,27.6,18.3,23.17291667,18.08333333,73.91666667,59,88,231.7916667,807,0,1.533333333,19.3,9.8,28.3,9.3,20.0268,22.95,41.07560986,11.74034728,4.170658343,4.170658343,12.95,0,0,0,0,2019
1/27/2019,28.5,20.1,23.57916667,18.21875,73.10416667,53,90,228.8541667,821,0,1.466666667,19.3,10,29.3,8.4,19.773,24.3,41.03719281,11.51667788,4.17846615,4.17846615,14.3,0,0,0,0,2019
1/28/2019,28.4,20.3,24.08125,19.12916667,74.4375,58,85,178.25,839,0,1.233333333,19.3,10,30.3,8.1,15.4008,24.35,40.99711966,11.31152787,3.479621271,3.479621271,14.35,0,0,0,0,2019
1/29/2019,28.8,22.4,24.68541667,21.55,83.47916667,65,98,154.9166667,830,0.2,1.3,19.3,9.3,31.1,6.4,13.3848,25.6,40.95535898,10.34232758,3.019338204,3.019338204,15.6,0,0,0,0,2019
1/30/2019,27.8,21.8,24.1,20.96041667,83.45833333,66,98,115.4791667,456,0,0.933333333,19.3,6.2,29.6,6,9.9774,24.8,40.91187959,9.818892218,2.391274288,2.391274288,14.8,0,0,0,0,2019
1/31/2019,30.9,21.8,25.55833333,20.50833333,74.5,56,87,226.7291667,881,0,1.433333333,20.9,10.5,33.6,9.1,19.5894,26.35,40.86665064,12.51838446,4.299026932,4.299026932,16.35,0.9,0,0,0,2019
2/1/2019,30.2,22.7,25.55416667,21.11041667,77.47916667,56,91,241.2708333,850,0,1.8,22.5,10.3,32.1,7.5,20.8458,26.45,40.81964167,11.37734508,4.49177668,4.49177668,16.45,0.2,0,0,0,2019
2/2/2019,28.9,20.8,24.375,20.05208333,77.60416667,59,92,258,867,0,1.772916667,25.7,10.8,30.9,8.1,22.2912,24.85,40.77082271,11.38253138,4.558639765,4.558639765,14.85,0,0,0,0,2019
2/3/2019,27.9,19.7,23.4375,18.40833333,74.125,58,88,240.2083333,853,0,2.208333333,24.1,10.7,28.6,8.2,20.754,23.8,40.72016431,11.15674777,4.409490211,4.409490211,13.8,0,0,0,0,2019
2/4/2019,28.7,20.9,24.175,18.22708333,70.14583333,55,81,217.9583333,906,0,1.833333333,20.9,11,29.9,7.8,18.8316,24.8,40.66763764,11.12842445,4.264239727,4.264239727,14.8,0,0,0,0,2019
2/5/2019,29.6,21.6,24.58541667,18.4,69.39583333,52,85,225.0416667,835,0,1.733333333,20.9,10.2,30.7,8,19.4436,25.6,40.61321455,11.46647489,4.385816627,4.385816627,15.6,0,0,0,0,2019
2/6/2019,29.9,20.6,24.20208333,18.37083333,71.125,51,86,233.5,877,0,1.535416667,20.9,10.8,31.1,9.3,20.1744,25.25,40.55686764,12.24635575,4.348224996,4.348224996,15.25,0,0,0,0,2019
2/7/2019,29.3,20.2,24.2625,18.65833333,71.9375,53,86,200.2083333,870,0,1.433333333,19.3,10.7,30.4,9.1,17.298,24.75,40.49857033,11.95605182,3.887031793,3.887031793,14.75,0,0,0,0,2019
2/8/2019,27.3,20.4,22.87083333,20.14791667,85.45833333,65,98,114.0208333,645,1.4,1.777083333,24.1,10.8,28.3,6.9,9.8514,23.85,40.43829696,10.1756051,2.375296712,2.375296712,13.85,0,0,0,0,2019
2/9/2019,28.3,21.3,24.89354839,20.81935484,78.58064516,68,94,384.7,947,0,3.420833333,25.7,14.5,30.4,7,33.23808,24.8,40.3760228,10.4667052,6.329822477,6.329822477,14.8,0,0,0,0,2019
2/10/2019,27.9,19.8,23.29375,19.4875,79.9375,63,95,281.3125,928,0,4.897916667,32.2,14.4,28.9,8.1,24.3054,23.85,40.31172417,10.99048164,4.77149697,4.77149697,13.85,0,0,0,0,2019
2/11/2019,26.3,13.9,20.13958333,15.79895833,76.84375,56,90,266.78125,1027,0,4.888541667,32.2,12.3,26.7,12.4,23.0499,20.1,40.24537847,12.35361051,4.366372637,4.366372637,10.1,0,0,0,0,2019
2/12/2019,27.8,15.3,21.18229167,16.825,77.3125,53,95,249.6458333,1023,0,3.998958333,29,14,28.3,12.5,21.5694,21.55,40.17696428,12.8559655,4.294958994,4.294958994,11.55,0,0,0,0,2019
2/13/2019,27,20.6,22.8625,18.47083333,76.9375,61,90,218.5208333,892,0,4.833333333,32.2,13.8,27.6,6.4,18.8802,23.8,40.10646141,9.707904593,4.292751995,4.292751995,13.8,0,0,0,0,2019
2/14/2019,26.8,20.1,22.58333333,17.72083333,74.60416667,60,88,242.1041667,937,0,4.69375,32.2,14.9,27.1,6.7,20.9178,23.45,40.03385095,9.831426985,4.620957668,4.620957668,13.45,0,0,0,0,2019
2/15/2019,26.8,19.4,22.66458333,17.04375,71.22916667,58,81,243.8541667,936,0,4.427083333,30.6,14.9,27.1,7.4,21.069,23.1,39.95911536,10.22546035,4.847112357,4.847112357,13.1,0,0,0,0,2019
2/16/2019,26.4,18.2,22.06041667,16.49166667,71.79166667,55,89,286.6458333,922,0,5.433333333,32.2,14.1,26.6,8.2,24.7662,22.3,39.88223851,10.53315951,5.262214612,5.262214612,12.3,0,0,0,0,2019
2/17/2019,27.1,16.8,21.60416667,16.15833333,72.25,53,87,264.5208333,944,0,4.764583333,27.4,14,27.5,10.3,22.8546,21.95,39.80320574,11.67889174,4.876002204,4.876002204,11.95,0,0,0,0,2019
2/18/2019,26.5,18.6,22.725,17.08958333,71.10416667,58,85,204.3958333,811,0,4.15625,30.6,11.4,26.7,7.9,17.6598,22.55,39.72200392,10.36134348,4.430205876,4.430205876,12.55,0,0,0,0,2019
2/19/2019,30.3,17.4,23.12291667,17.08541667,70.41666667,48,88,278.9166667,990,0,4.022916667,32.2,14.1,31.2,12.9,24.0984,23.85,39.63862154,13.63817441,5.287528527,5.287528527,13.85,0.3,0,0,0,2019
2/20/2019,29.3,18.4,22.45208333,17.26041667,73.39583333,53,87,287.6041667,932,0,4.964583333,32.2,13.8,30.1,10.9,24.849,23.85,39.55304868,12.50938775,5.138742593,5.138742593,13.85,0,0,0,0,2019
2/21/2019,26.8,17.7,22.17708333,17.08333333,73.70833333,56,86,283.0625,917,0,4.39375,32.2,13.3,27,9.1,24.4566,22.25,39.46527715,10.96645371,4.979602224,4.979602224,12.25,0,0,0,0,2019
2/22/2019,25.2,17.1,20.94583333,17.41041667,80.72916667,67,90,279.2708333,906,0,5.197916667,35.4,12.8,25.8,8.1,24.129,21.15,39.37530049,10.03925969,4.301797475,4.301797475,11.15,0,0,0,0,2019
2/23/2019,26.6,16.3,21.69583333,16.825,74.8125,58,91,282.625,912,0,4.627083333,29,13.2,27.1,10.3,24.4188,21.45,39.28311403,11.38130383,4.856267586,4.856267586,11.45,0,0,0,0,2019
2/24/2019,27.6,19,22.8125,16.90416667,70.1875,55,82,255.3125,912,0,4.291666667,32.2,13,27.8,8.6,22.059,23.3,39.18871493,10.86375358,5.014708181,5.014708181,13.3,0,0,0,0,2019
2/25/2019,28.3,18.8,23.30208333,16.79375,67.79166667,53,81,263.2916667,893,0,4.495833333,27.4,12.3,28.7,9.5,22.7484,23.55,39.09210222,11.45919681,5.369095801,5.369095801,13.55,0,0,0,0,2019
2/26/2019,27.3,18,22.50833333,16.38125,69.3125,53,82,278.2916667,907,0,4.5625,29,13,27.6,9.3,24.0444,22.65,38.99327685,11.06311863,5.288485644,5.288485644,12.65,0,0,0,0,2019
2/27/2019,27.4,17.1,21.87916667,16.40625,72.39583333,54,87,281.7708333,913,0,4.964583333,30.6,13,27.4,10.3,24.345,22.25,38.89224171,11.49772574,5.075559352,5.075559352,12.25,0,0,0,0,2019
2/28/2019,26.8,17.5,21.84166667,16.73958333,73.72916667,59,90,269.5208333,905,0,5.0625,32.2,12.9,27.4,9.3,23.2866,22.15,38.78900169,10.86912782,4.852257452,4.852257452,12.15,0,0,0,0,2019
3/1/2019,27.1,17.2,21.90625,16.91875,74.3125,58,87,264.1666667,921,0,4.3625,27.4,12.9,27.6,9.9,22.824,22.15,38.68356366,11.183782,4.702778881,4.702778881,12.15,0,0,0,0,2019
3/2/2019,26.7,16.8,21.71041667,16.79375,74.5625,58,89,272.6666667,906,0,5.097916667,33.8,12.5,27,9.9,23.5584,21.75,38.57593656,11.04099975,4.799457838,4.799457838,11.75,0,0,0,0,2019
3/3/2019,26.7,17.1,21.75625,16.95416667,75.25,53,90,275.0416667,900,0,5,29,12.4,26.8,9.6,23.7636,21.9,38.46613139,10.88259508,4.777301177,4.777301177,11.9,0,0,0,0,2019
3/4/2019,26.3,19.8,22.28333333,17.41041667,74.52083333,59,87,244.2291667,905,0,4.495833333,29,12,26.6,6.5,21.1014,23.05,38.35416123,9.187324684,4.536459879,4.536459879,13.05,0,0,0,0,2019
3/5/2019,26.8,17.5,22.55833333,16.87291667,71.0625,55,87,273.6041667,904,0,4.525,30.6,12.4,27.1,9.3,23.6394,22.15,38.24004127,10.71530275,5.102593828,5.102593828,12.15,0,0,0,0,2019
3/6/2019,27.2,16.9,21.82708333,16.2875,71.8125,56,86,269.2916667,892,0,4.6625,30.6,12,27.3,10.3,23.2668,22.05,38.12378881,11.21426538,4.917788546,4.917788546,12.05,0,0,0,0,2019
3/7/2019,27.3,15.9,21.71041667,15.95625,70.91666667,54,86,270.6041667,894,0,4.527083333,27.4,11.7,27.5,11.4,23.3802,21.6,38.00542329,11.62845609,4.955304215,4.955304215,11.6,0,0,0,0,2019
3/8/2019,28.3,17.1,22.075,16.40416667,71.58333333,51,86,269.125,888,0,4.860416667,32.2,11.5,28.7,11.2,23.2524,22.7,37.8849663,11.81024143,5.006968821,5.006968821,12.7,0,0,0,0,2019
3/9/2019,27.4,16.8,21.94375,16.54791667,72.79166667,51,88,259.75,872,0,4.358333333,29,11,27.6,10.6,22.4424,22.1,37.76244157,11.28271792,4.756318005,4.756318005,12.1,0,0,0,0,2019
3/10/2019,28.4,19,22.85208333,17.56875,72.8125,55,85,235.1041667,858,0,4.795833333,30.6,10.8,28.7,9.4,20.313,23.7,37.63787498,11.01450425,4.676046843,4.676046843,13.7,0,0,0,0,2019
3/11/2019,27.1,13.2,19.9893617,15.17553191,74.73404255,54,89,263.787234,1021,0,4.561702128,35.4,12.4,27.7,13.9,22.79121702,20.15,37.51129455,12.20700349,4.361049074,4.361049074,10.15,0,0,0,0,2019
3/12/2019,26.8,16.8,20.73125,16.21770833,76.29166667,56,92,266.5416667,1028,0,4.652083333,30.6,11.7,27.3,10,23.0292,21.8,37.38273047,10.76698335,4.393074901,4.393074901,11.8,0,0,0,0,2019
3/13/2019,27.6,18.1,22.53333333,18.03958333,76.375,58,89,183.5,844,0,3.958333333,27.4,10.4,28.1,9.5,15.8544,22.85,37.25221504,10.73500596,3.780004017,3.780004017,12.85,0,0,0,0,2019
3/14/2019,27.1,17.4,21.69375,17.53958333,78.1875,59,92,201.1875,872,0,4.395833333,30.6,10.6,27.5,9.7,17.3826,22.25,37.11978271,10.6493144,3.800641249,3.800641249,12.25,0,0,0,0,2019
3/15/2019,27.2,17.1,21.9875,17.09166667,74.54166667,58,87,202.8958333,864,0,4.127083333,29,10.2,27.6,10.1,17.5302,22.15,36.98547004,10.80031567,4.040512094,4.040512094,12.15,0,0,0,0,2019
3/16/2019,26.4,16.7,21.24791667,15.67708333,71.375,56,85,207.875,889,0,4.39375,32.2,10.2,26.8,9.7,17.9604,21.55,36.84931568,10.38694583,4.228668043,4.228668043,11.55,0,0,0,0,2019
3/17/2019,25.7,15.4,20.2,14.94375,72.8125,55,85,262.9375,875,0,4.058333333,29,10.3,25.7,10.3,22.7178,20.55,36.71136035,10.39231482,4.427373503,4.427373503,10.55,0,0,0,0,2019
3/18/2019,25.3,15.7,20.42083333,15.11458333,72.5,57,86,253.6875,882,0,4.79375,29,10,25.6,9.6,21.9186,20.5,36.57164686,9.981751276,4.478038146,4.478038146,10.5,0,0,0,0,2019
3/19/2019,25.1,16.6,20.72708333,15.38333333,72.08333333,58,86,235.3958333,878,0,4.49375,30.6,9.9,25.2,8.5,20.3382,20.85,36.43022,9.441665086,4.337036269,4.337036269,10.85,0,0,0,0,2019
3/20/2019,26.3,15.4,20.21458333,14.52708333,71.04166667,53,87,225.5625,872,0,3.889583333,30.6,9.7,26.1,10.9,19.4886,20.85,36.28712661,10.64984196,4.178275351,4.178275351,10.85,0,0,0,0,2019
3/21/2019,25.2,14.4,19.71666667,14.17916667,71.625,53,86,260.8125,879,0,4.627083333,33.8,9.8,25.1,10.8,22.5342,19.8,36.14241545,10.2717569,4.467619212,4.467619212,9.8,0,0,0,0,2019
3/22/2019,25.7,13.9,19.70208333,14.16458333,71.58333333,54,87,258.0416667,871,0,3.725,27.4,9.7,25.8,11.8,22.2948,19.8,35.99613724,10.6933205,4.322176566,4.322176566,9.8,0,0,0,0,2019
3/23/2019,25.9,14.3,19.82916667,14.55,72.95833333,54,88,254.5416667,858,0,4.229166667,25.7,9.5,25.8,11.6,21.9924,20.1,35.8483446,10.64302657,4.302829539,4.302829539,10.1,0,0,0,0,2019
3/24/2019,25.2,14.8,19.87916667,14.96666667,74.375,57,87,250.8333333,908,0,3.758333333,25.7,9.4,25.4,10.4,21.672,20,35.69909199,10.00906421,4.127855321,4.127855321,10,0,0,0,0,2019
3/25/2019,26.2,15.7,20.48125,15.1875,72.77083333,55,86,240.5625,833,0,4.195833333,27.4,9,26.3,10.5,20.7846,20.95,35.54843568,10.26631739,4.261543584,4.261543584,10.95,0,0,0,0,2019
3/26/2019,25.9,14.5,20.11875,14.76041667,72.58333333,53,86,249.7083333,840,0,4.091666667,29,9.3,25.9,11.4,21.5748,20.2,35.39643372,10.44535889,4.291870474,4.291870474,10.2,0,0,0,0,2019
3/27/2019,25.9,15.6,20.33125,15.20208333,73.4375,55,87,240.7916667,840,0,4.39375,27.4,9.2,25.8,10.3,20.8044,20.75,35.24314586,10.02871981,4.214235164,4.214235164,10.75,0,0,0,0,2019
3/28/2019,25.9,16.2,21.06041667,15.625,71.875,55,84,246.8958333,824,0,4.427083333,29,9,25.8,9.7,21.3318,21.05,35.08863353,9.764976039,4.45325753,4.45325753,11.05,0,0,0,0,2019
3/29/2019,25.1,15.9,20.33541667,15.52708333,74.6875,59,86,241.4375,822,0,4.8,29,9.1,25.2,9.2,20.8602,20.5,34.93295978,9.333744481,4.16376205,4.16376205,10.5,0,0,0,0,2019
3/30/2019,25.4,17.3,21.20833333,16.0875,73.5625,57,92,240.4375,819,0,4.595833333,30.6,9,25.8,8.1,20.7738,21.35,34.7761892,8.912183129,4.339253975,4.339253975,11.35,0,0,0,0,2019
3/31/2019,24.9,16,20.45625,15.50416667,73.97916667,60,88,238.9166667,815,0,4.795833333,32.2,9,25,8.9,20.6424,20.45,34.6183879,9.085757029,4.194599816,4.194599816,10.45,0,0,0,0,2019
4/1/2019,24.9,16.2,19.86875,15.7375,77.875,60,90,149.75,746,0,3.416666667,24.1,7.3,24.9,8.7,12.9384,20.55,34.45962342,8.965269677,2.973044517,2.973044517,10.55,0,0,0,0,2019
4/2/2019,26.4,18.1,21.27291667,15.46666667,70.16666667,54,84,192.7291667,849,0,4.05625,30.6,8.8,26.2,8.3,16.6518,22.25,34.2999647,9.102550054,4.026013225,4.026013225,12.25,0,0,0,0,2019
4/3/2019,26.3,16.3,21.27083333,15.30625,69.4375,52,80,189.7708333,853,0,3.689583333,30.6,8.3,26.4,10,16.3962,21.3,34.13948198,9.708709812,3.964469301,3.964469301,11.3,0,0,0,0,2019
4/4/2019,27,18.1,21.96458333,16.67916667,72.77083333,58,91,197.1458333,804,0,3.322916667,24.1,8.2,27.6,8.9,17.0334,22.55,33.97824678,9.407350918,3.856319679,3.856319679,12.55,0,0,0,0,2019
4/5/2019,26.6,17.1,21.675,18.17291667,81.39583333,64,95,235.3125,804,0,3.860416667,25.7,8.3,27.4,9.5,20.331,21.85,33.81633178,9.505157688,3.780927834,3.780927834,11.85,0,0,0,0,2019
4/6/2019,25.2,16.3,20.42708333,17.225,82.52083333,66,93,210.8125,791,0,3.891666667,27.4,7.7,26.1,8.9,18.2142,20.75,33.65381081,8.901874571,3.330077619,3.330077619,10.75,0,0,0,0,2019
4/7/2019,25.1,15,19.5125,16.38958333,83.04166667,66,95,229.7708333,815,0,4.29375,32.2,8.4,25.8,10.1,19.8522,20.05,33.49075875,9.265724725,3.371410024,3.371410024,10.05,0,0,0,0,2019
4/8/2019,24.7,13.8,19.65208333,15.86666667,79.6875,62,96,231.4375,809,0,4.891666667,30.6,8.3,25,10.9,19.9962,19.25,33.32725147,9.376241737,3.63530151,3.63530151,9.25,0,0,0,0,2019
4/9/2019,25.2,16.2,20.49375,15.8375,75.41666667,56,86,149.0625,761,0,3.054166667,24.1,7.3,25.2,9,12.879,20.7,33.16336574,8.809848108,3.059018134,3.059018134,10.7,0,0,0,0,2019
4/10/2019,25.7,15.3,20.0625,14.79583333,72.52083333,53,85,147.5416667,786,0,2.714583333,25.7,7.1,25.2,10.4,12.7476,20.5,32.99917919,9.374463386,3.061798421,3.061798421,10.5,0,0,0,0,2019
4/11/2019,24.6,13.7,17.93191489,13.35957447,75.70212766,53,88,250.2978723,1034,0,4.206382979,27.4,12.4,24.4,10.9,21.62573617,19.15,32.83477023,9.212754732,3.711265617,3.711265617,9.15,0,0,0,0,2019
4/12/2019,24.9,13.2,18.75520833,13.91979167,74.70833333,48,92,208.65625,962,0,4.016666667,27.4,9.4,25.1,11.7,18.0279,19.05,32.67021795,9.47131522,3.554897532,3.554897532,9.05,0,0,0,0,2019
4/13/2019,24.3,13.6,19.04791667,13.95833333,73.41666667,54,86,222.5208333,775,0,3.889583333,29,7.4,24.4,10.7,19.2258,18.95,32.5056021,8.98742508,3.741193134,3.741193134,8.95,0,0,0,0,2019
4/14/2019,24.4,14.8,19.5,14.94375,75.85416667,57,90,207.7083333,782,0,3.991666667,27.4,7.2,24.6,9.6,17.946,19.6,32.34100295,8.619628307,3.546593134,3.546593134,9.6,0,0,0,0,2019
4/15/2019,23.4,13.8,18.62916667,15.15625,81.10416667,63,92,167.5208333,764,0,3.689583333,27.4,7.3,23.7,9.6,14.4738,18.6,32.17650129,8.346485735,2.817858318,2.817858318,8.6,0,0,0,0,2019
4/16/2019,22.7,15,19.36041667,15.60833333,79.25,67,90,115.0833333,650,0,2.414583333,29,6,22.7,7.7,9.9432,18.85,32.01217829,7.48794084,2.340949971,2.340949971,8.85,0,0,0,0,2019
4/17/2019,22.7,14.7,19.01458333,15.42083333,80.22916667,67,92,160.2708333,743,0,3.452083333,29,7,22.9,8,13.8474,18.7,31.84811547,7.562222185,2.796687367,2.796687367,8.7,0,0,0,0,2019
4/18/2019,22.9,16.6,20.04583333,15.9625,77.9375,63,90,152.375,749,0,3.55625,27.4,7.2,23.1,6.3,13.1652,19.75,31.68439462,6.86836657,2.955423318,2.955423318,9.75,0,0,0,0,2019
4/19/2019,23.3,16.2,19.94791667,15.67708333,77.08333333,61,90,162.125,742,0,3.927083333,29,7,23.4,7.1,14.0076,19.75,31.52109771,7.253845227,3.122759026,3.122759026,9.75,0,0,0,0,2019
4/20/2019,22.7,16.3,19.36458333,15.31666667,77.91666667,63,87,122.2708333,651,0,2.91875,25.7,4,22.8,6.4,10.5642,19.5,31.35830683,6.805801216,2.533849685,2.533849685,9.5,0,0,0,0,2019
4/21/2019,22.5,14.5,18.99166667,14.76875,77.02083333,64,91,155.2916667,743,0,3.860416667,27.4,7,22.5,8,13.4172,18.5,31.19610413,7.366815884,2.95169645,2.95169645,8.5,0,0,0,0,2019
4/22/2019,22.8,14.7,18.59791667,14.59166667,78.08333333,62,87,144.5416667,719,0,2.952083333,27.4,6.1,22.8,8.1,12.4884,18.75,31.03457171,7.425120106,2.648449,2.648449,8.75,0,0,0,0,2019
4/23/2019,23.1,12.8,18.54791667,14.22291667,77.02083333,60,91,146.1875,699,0,2.71875,27.4,6,23.4,10.3,12.6306,17.95,30.87379159,8.147276634,2.689058722,2.689058722,7.95,0,0,0,0,2019
4/24/2019,23.7,15.6,19.1,15.475,80.14583333,63,92,105.625,522,0,2.74375,25.7,4.6,24,8.1,9.126,19.65,30.71384563,7.529330564,2.23776664,2.23776664,9.65,0,0,0,0,2019
4/25/2019,23.8,15,18.3,15.35208333,83.33333333,66,93,143.3958333,696,0,3.825,30.6,6.3,23.9,8.8,12.3894,19.4,30.55481545,7.755178117,2.41903972,2.41903972,9.4,0,0,0,0,2019
4/26/2019,22.6,14.7,18.07083333,15.33541667,84.70833333,68,95,150.7291667,690,0,3.9875,32.2,6.5,22.6,7.9,13.023,18.65,30.39678237,7.162531227,2.402008204,2.402008204,8.65,0,0,0,0,2019
4/27/2019,21.4,17.8,19.00208333,15.59791667,80.91666667,69,88,128.9791667,641,0,3.75625,29,4.8,21.4,3.6,11.1438,19.6,30.23982733,4.935486811,2.481977133,2.481977133,9.6,0,0,0,0,2019
4/28/2019,21.1,17.8,18.76041667,15.34791667,80.625,72,87,96.8125,461,0,3.791666667,30.6,3.8,21.1,3.3,8.3646,19.45,30.08403087,4.682169252,2.223756489,2.223756489,9.45,0,0,0,0,2019
4/29/2019,21.6,17.5,18.81875,14.91041667,78.35416667,66,86,125.8125,708,0,3.052083333,27.4,5.1,21.2,4.1,10.8702,19.55,29.92947298,5.206063249,2.47605297,2.47605297,9.55,0,0,0,0,2019
4/30/2019,22.1,13.1,18.56458333,14.06666667,75.60416667,62,86,151.1458333,753,0,3.489583333,29,5.7,22.1,9,13.059,17.6,29.77623314,7.273142707,2.862299082,2.862299082,7.6,0,0,0,0,2019
5/1/2019,23.3,12,16.48541667,12.57291667,78.66666667,58,92,153.6041667,704,0,3.8875,30.6,6.2,23.1,11.3,13.2714,17.65,29.62439018,8.119564131,2.584284207,2.584284207,7.65,0,0,0,0,2019
5/2/2019,21.3,13.4,17.81041667,13.95416667,78.77083333,65,90,155.0625,696,0,3.39375,25.7,5.9,21.2,7.9,13.3974,17.35,29.47402224,6.697398151,2.646234761,2.646234761,7.35,0,0,0,0,2019
5/3/2019,21.9,12.8,18.18125,13.925,76.64583333,64,91,153.2291667,695,0,3.1875,30.6,5.8,21.7,9.1,13.239,17.35,29.32520674,7.151793135,2.728025797,2.728025797,7.35,0,0,0,0,2019
5/4/2019,21.8,11.5,16.48541667,12.68958333,79.3125,62,94,153.125,682,0,3.08125,25.7,5.6,21.4,10.3,13.23,16.65,29.17802029,7.419787998,2.462210138,2.462210138,6.65,0,0,0,0,2019
5/5/2019,22.6,11.4,16.5875,13.19166667,81.125,63,93,146.8125,681,0,3.552083333,29,5.7,22.7,11.2,12.6846,17,29.03253864,7.776803115,2.372621102,2.372621102,7,0,0,0,0,2019
5/6/2019,23.1,12.2,16.83541667,13.93125,83.8125,66,96,157,674,0,3.622916667,27.4,5.7,22.9,10.9,13.5648,17.65,28.88883665,7.776557325,2.33318053,2.33318053,7.65,0,0,0,0,2019
5/7/2019,22.5,12.2,16.83541667,13.96041667,83.83333333,64,95,151.2916667,681,0,3.285416667,32.2,5.7,22.4,10.3,13.0716,17.35,28.7469882,7.458716984,2.26552729,2.26552729,7.35,0,0,0,0,2019
5/8/2019,20.8,16.8,18.74375,15.29166667,80.47916667,72,88,66.77083333,321,0,1.94375,22.5,2.7,21.1,4,5.769,18.8,28.60706617,4.81628566,1.681063061,1.681063061,8.8,0,0,0,0,2019
5/9/2019,21.3,17.8,18.89583333,14.99583333,78.375,67,86,59.9375,249,0,1.84375,22.5,2,21.1,3.5,5.1786,19.55,28.46914237,4.57537662,1.682020913,1.682020913,9.55,0,0,0,0,2019
5/10/2019,20.8,16.9,18.26875,14.82083333,80.5625,67,87,59.41666667,281,0,2.0125,24.1,2.8,21,3.9,5.1336,18.85,28.33328752,4.716622161,1.610618954,1.610618954,8.85,0,0,0,0,2019
5/11/2019,22.8,14.4,17.52604167,13.61041667,78.40625,59,87,203.4166667,1109,0,4.830208333,37,12.4,22.4,8.4,17.5752,18.6,28.19957116,6.84244581,3.032279993,3.032279993,8.6,0,0,0,0,2019
5/12/2019,26.6,12.4,18.57395833,13.79166667,74.86458333,51,92,230.0833333,1037,0,3.346875,27.4,11.7,26.6,14.2,19.8792,19.5,28.06806167,9.073884818,3.384040246,3.384040246,9.5,0,0,0,0,2019
5/13/2019,21.7,11.2,15.88958333,12.25833333,80.0625,59,91,143.2708333,666,0,3.014583333,27.4,5.2,21.2,10.5,12.3786,16.45,27.93882617,7.131669637,2.265082065,2.265082065,6.45,0,0,0,0,2019
5/14/2019,20.6,11.6,16.40416667,13.70833333,84.52083333,71,93,136.2916667,657,0,3.25625,24.1,5.1,20.7,9,11.7756,16.1,27.8119305,6.505488664,2.063094666,2.063094666,6.1,0,0,0,0,2019
5/15/2019,18.8,16.2,16.95416667,14.55416667,85.8125,77,90,79.66666667,524,0,2.345833333,22.5,3.1,18.8,2.6,6.8832,17.5,27.6874392,3.624699479,1.550875295,1.550875295,7.5,0,0,0,0,2019
5/16/2019,20.2,16.4,17.64375,14.33125,81.08333333,72,88,124.4583333,666,0,3.516666667,27.4,4.3,20.3,3.8,10.7532,18.3,27.56541545,4.461607675,2.231804301,2.231804301,8.3,0,0,0,0,2019
5/17/2019,21.1,16.8,18.05,13.85416667,76.875,63,85,101.7083333,644,0,2.516666667,27.4,4,20.8,4.3,8.7876,18.95,27.44592104,4.810577512,2.146693978,2.146693978,8.95,0,0,0,0,2019
5/18/2019,19.8,16.5,17.42916667,13.81041667,79.4375,68,84,84.95833333,479,0,3.114583333,27.4,2.7,19.8,3.3,7.3404,18.15,27.32901633,4.104948386,1.968755612,1.968755612,8.15,0,0,0,0,2019
